Gmt time,Open,High,Low,Close,Volume
01.08.2019 00:00:00.000,0.68446,0.68450,0.68277,0.68335,7433.1201
01.08.2019 01:00:00.000,0.68335,0.68521,0.68317,0.68485,6239.3101
01.08.2019 02:00:00.000,0.68486,0.68573,0.68485,0.68528,4533.2402
01.08.2019 03:00:00.000,0.68528,0.68539,0.68461,0.68484,3580.6001
01.08.2019 04:00:00.000,0.68483,0.68496,0.68458,0.68494,2250.3101
01.08.2019 05:00:00.000,0.68493,0.68502,0.68463,0.68484,2293.55
01.08.2019 06:00:00.000,0.68484,0.68515,0.68414,0.68444,6790.6602
01.08.2019 07:00:00.000,0.68444,0.68499,0.68419,0.68436,6086.1499
01.08.2019 08:00:00.000,0.68436,0.68533,0.68436,0.68522,5261.4302
01.08.2019 09:00:00.000,0.68523,0.68571,0.68503,0.68517,4698.23
01.08.2019 10:00:00.000,0.68518,0.68523,0.68453,0.68454,6039.8701
01.08.2019 11:00:00.000,0.68455,0.68492,0.68386,0.68391,6906.7798
01.08.2019 12:00:00.000,0.68393,0.68425,0.68334,0.68349,8045.7598
01.08.2019 13:00:00.000,0.68349,0.68400,0.68321,0.68377,8448.4697
01.08.2019 14:00:00.000,0.68379,0.68528,0.68379,0.68489,11758.5703
01.08.2019 15:00:00.000,0.68491,0.68647,0.68485,0.68570,7510.1899
01.08.2019 16:00:00.000,0.68570,0.68668,0.68539,0.68656,4897.73
01.08.2019 17:00:00.000,0.68656,0.68675,0.68130,0.68194,20891.4492
01.08.2019 18:00:00.000,0.68194,0.68225,0.67947,0.68037,19835.8398
01.08.2019 19:00:00.000,0.68036,0.68085,0.67989,0.68029,12340.2998
01.08.2019 20:00:00.000,0.68029,0.68057,0.67977,0.67977,3183.04
01.08.2019 21:00:00.000,0.67977,0.68030,0.67953,0.67966,1265.55
01.08.2019 22:00:00.000,0.67967,0.68026,0.67949,0.68023,1804.33
01.08.2019 23:00:00.000,0.68023,0.68062,0.68011,0.68013,2445.54
02.08.2019 00:00:00.000,0.68013,0.68131,0.68010,0.68065,7035.7798
02.08.2019 01:00:00.000,0.68069,0.68151,0.67980,0.68148,10756.5898
02.08.2019 02:00:00.000,0.68148,0.68182,0.68048,0.68080,9254.8604
02.08.2019 03:00:00.000,0.68080,0.68081,0.68039,0.68055,5820
02.08.2019 04:00:00.000,0.68056,0.68104,0.68054,0.68091,4025.4299
02.08.2019 05:00:00.000,0.68090,0.68151,0.68081,0.68112,4080.73
02.08.2019 06:00:00.000,0.68112,0.68163,0.68084,0.68151,7218.3999
02.08.2019 07:00:00.000,0.68151,0.68153,0.67936,0.68044,14721.3301
02.08.2019 08:00:00.000,0.68044,0.68045,0.67858,0.67892,10410.2197
02.08.2019 09:00:00.000,0.67892,0.67939,0.67864,0.67866,8146.5
02.08.2019 10:00:00.000,0.67865,0.67943,0.67860,0.67898,6774.4302
